,BTCUSDT,ETHUSDT,BNBUSDT,NEOUSDT,LTCUSDT,QTUMUSDT,ADAUSDT,XRPUSDT,EOSUSDT,IOTAUSDT,XLMUSDT,ONTUSDT,TRXUSDT,ETCUSDT,ICXUSDT,NULSUSDT,VETUSDT,LINKUSDT,WAVESUSDT,ONGUSDT,HOTUSDT,ZILUSDT,ZRXUSDT,FETUSDT,BATUSDT,XMRUSDT,ZECUSDT,IOSTUSDT,CELRUSDT,DASHUSDT,OMGUSDT,THETAUSDT,ENJUSDT,MATICUSDT,ATOMUSDT,TFUELUSDT,ONEUSDT,FTMUSDT,ALGOUSDT,DOGEUSDT,DUSKUSDT,ANKRUSDT,WINUSDT,COSUSDT,MTLUSDT,TOMOUSDT,PERLUSDT,DENTUSDT,DOCKUSDT,WANUSDT,FUNUSDT,CHZUSDT,BANDUSDT,BUSDUSDT,XTZUSDT,RENUSDT,RVNUSDT,HBARUSDT,NKNUSDT,STXUSDT,KAVAUSDT,ARPAUSDT,IOTXUSDT,RLCUSDT,CTXCUSDT,BCHUSDT,TROYUSDT,VITEUSDT
1129,23431.90000000,1663.52000000,332.20000000,8.93000000,99.86000000,2.79600000,0.40380000,0.41170000,1.09600000,0.23840000,0.09300000,0.22220000,0.06416000,23.17000000,0.22740000,0.26400000,0.02483000,7.29400000,2.89900000,0.31050000,0.00219800,0.02979000,0.25610000,0.33010000,0.27570000,171.80000000,47.00000000,0.01086000,0.02044000,62.79000000,1.57200000,1.11800000,0.47120000,1.24600000,14.99200000,0.06040000,0.02779000,0.63250000,0.27100000,0.09293000,0.17920000,0.02868000,0.00009760,0.00600000,0.99600000,0.40620000,0.01933000,0.00101500,0.02027000,0.22650000,0.00718000,0.14550000,2.19700000,0.99990000,1.14400000,0.10746600,0.03083000,0.07220000,0.11410000,0.30200000,1.04200000,0.03860000,0.03075000,1.81100000,0.24630000,137.90000000,0.00323500,0.02519000
1130,23326.84000000,1666.38000000,330.40000000,8.85000000,98.51000000,2.82300000,0.39940000,0.41060000,1.10700000,0.24480000,0.09290000,0.22640000,0.06384000,23.81000000,0.23130000,0.27150000,0.02491000,7.23700000,2.83100000,0.32570000,0.00226500,0.02984000,0.25900000,0.33170000,0.27830000,172.30000000,46.60000000,0.01077000,0.01953000,61.48000000,1.55800000,1.11800000,0.47580000,1.25450000,14.66500000,0.05810000,0.02801000,0.61550000,0.26710000,0.09567000,0.17820000,0.02901000,0.00010120,0.00608000,1.05200000,0.42070000,0.01994000,0.00100700,0.02051000,0.22090000,0.00716000,0.14520000,2.23300000,1.00000000,1.16500000,0.10226500,0.03090000,0.07330000,0.11140000,0.30500000,1.00800000,0.03865000,0.03056000,1.83900000,0.24340000,138.00000000,0.00328500,0.02601000
1131,22932.91000000,1629.02000000,327.80000000,8.86000000,96.63000000,2.81800000,0.39230000,0.39840000,1.08200000,0.23780000,0.09090000,0.23680000,0.06411000,22.85000000,0.22530000,0.25950000,0.02420000,6.98500000,2.66600000,0.31790000,0.00213600,0.02883000,0.24870000,0.44980000,0.28650000,166.60000000,44.20000000,0.01077000,0.01957000,59.52000000,1.60500000,1.09600000,0.45490000,1.20280000,14.73600000,0.05780000,0.02659000,0.56810000,0.25700000,0.09203000,0.16250000,0.02796000,0.00009690,0.00624000,1.05900000,0.42150000,0.02008000,0.00097400,0.02284000,0.21400000,0.00707000,0.13990000,2.11500000,0.99980000,1.18800000,0.10367400,0.02977000,0.06990000,0.10510000,0.29800000,0.96700000,0.03784000,0.02936000,2.05500000,0.31750000,134.40000000,0.00322600,0.02530000
1132,22762.52000000,1614.29000000,324.30000000,8.69000000,95.93000000,2.83600000,0.38230000,0.39200000,1.05900000,0.24130000,0.08890000,0.22900000,0.06316000,22.13000000,0.23190000,0.26370000,0.02391000,6.83200000,2.66300000,0.31630000,0.00211100,0.02967000,0.24490000,0.43290000,0.27740000,164.50000000,43.40000000,0.01088000,0.01817000,61.87000000,1.67200000,1.07200000,0.46230000,1.19100000,14.14300000,0.05590000,0.02521000,0.52660000,0.25460000,0.08955000,0.15340000,0.02876000,0.00009500,0.00610000,1.18500000,0.43560000,0.02093000,0.00100600,0.02378000,0.21470000,0.00701000,0.13720000,2.05700000,0.99990000,1.14500000,0.09838000,0.02994000,0.06750000,0.10500000,0.29400000,0.96000000,0.03928000,0.03073000,2.00100000,0.29350000,131.50000000,0.00320700,0.02533000
1133,23240.46000000,1671.03000000,333.00000000,9.12000000,100.86000000,2.96100000,0.39890000,0.40360000,1.11200000,0.25080000,0.09200000,0.24080000,0.06577000,23.20000000,0.23660000,0.27700000,0.02595000,7.19700000,2.82600000,0.32380000,0.00225700,0.03088000,0.26110000,0.54040000,0.30010000,168.20000000,46.80000000,0.01128000,0.01953000,65.73000000,1.68900000,1.19500000,0.51400000,1.26990000,14.95700000,0.05870000,0.02816000,0.58870000,0.28010000,0.09253000,0.17160000,0.03117000,0.00009900,0.00701000,1.16500000,0.47020000,0.02215000,0.00105700,0.02590000,0.22340000,0.00721000,0.16160000,2.24500000,0.99990000,1.21700000,0.10389500,0.03267000,0.07480000,0.12230000,0.31100000,1.04000000,0.04673000,0.03445000,2.25400000,0.33890000,135.90000000,0.00336100,0.02724000
1134,22963.00000000,1650.43000000,328.20000000,9.18000000,99.22000000,2.92700000,0.39420000,0.39750000,1.08400000,0.24610000,0.09100000,0.23220000,0.06695000,22.64000000,0.23030000,0.28010000,0.02580000,7.13600000,2.71900000,0.32600000,0.00220900,0.03075000,0.25550000,0.47710000,0.29900000,165.60000000,45.30000000,0.01141000,0.01832000,64.00000000,1.69900000,1.14200000,0.50290000,1.30620000,15.15100000,0.05750000,0.02707000,0.52640000,0.28990000,0.09018000,0.16120000,0.03065000,0.00009850,0.00677000,1.09300000,0.43070000,0.02253000,0.00101300,0.02382000,0.22100000,0.00711000,0.15810000,2.22800000,0.99990000,1.22500000,0.09728200,0.03160000,0.07520000,0.11890000,0.31400000,1.01400000,0.04338000,0.03332000,2.09000000,0.30290000,131.60000000,0.00332900,0.02653000
1135,21796.35000000,1545.35000000,306.20000000,8.93000000,92.05000000,2.65700000,0.36220000,0.38190000,1.04400000,0.22890000,0.08570000,0.21310000,0.06265000,20.90000000,0.20960000,0.25610000,0.02329000,6.98400000,2.32300000,0.32710000,0.00201700,0.02712000,0.22910000,0.38900000,0.26470000,152.60000000,42.90000000,0.01034000,0.01609000,57.30000000,1.49100000,1.04600000,0.44320000,1.22970000,13.53000000,0.05320000,0.02343000,0.44840000,0.25480000,0.08144000,0.14480000,0.03087000,0.00009070,0.00613000,0.98100000,0.37410000,0.02134000,0.00089100,0.02112000,0.20250000,0.00674000,0.13810000,1.87900000,0.99980000,1.07800000,0.08229100,0.02889000,0.07160000,0.10250000,0.28400000,0.87200000,0.03800000,0.02899000,1.92400000,0.24960000,126.60000000,0.00307400,0.02354000
1136,21625.19000000,1513.06000000,305.80000000,9.03000000,93.34000000,2.74500000,0.35810000,0.38170000,1.05200000,0.23110000,0.08570000,0.21930000,0.06329000,20.97000000,0.21310000,0.25700000,0.02357000,6.89000000,2.34100000,0.31890000,0.00206400,0.02780000,0.23180000,0.42180000,0.27110000,154.70000000,43.60000000,0.01029000,0.01774000,57.80000000,1.52400000,1.05000000,0.43950000,1.22980000,13.70500000,0.05300000,0.02366000,0.43590000,0.25100000,0.08089000,0.18610000,0.02994000,0.00008960,0.00629000,1.02100000,0.35300000,0.02078000,0.00086700,0.02171000,0.19900000,0.00671000,0.13590000,1.88200000,0.99990000,1.08800000,0.08209500,0.02877000,0.07610000,0.10560000,0.28400000,0.84600000,0.03816000,0.02879000,1.95100000,0.25440000,124.30000000,0.00309000,0.02400000
1137,21862.55000000,1538.51000000,310.40000000,8.92000000,94.28000000,2.74300000,0.36840000,0.38330000,1.05700000,0.23440000,0.08620000,0.21810000,0.06372000,21.49000000,0.21650000,0.27580000,0.02388000,7.00300000,2.42300000,0.31260000,0.00210900,0.02835000,0.24250000,0.41690000,0.27120000,161.40000000,45.70000000,0.01044000,0.02166000,61.97000000,1.54500000,1.07600000,0.46260000,1.24930000,13.74900000,0.05360000,0.02465000,0.48000000,0.25660000,0.08225000,0.22300000,0.03009000,0.00009070,0.00638000,1.04700000,0.35980000,0.02078000,0.00089900,0.02262000,0.20460000,0.00681000,0.13800000,1.94300000,0.99980000,1.08400000,0.08592800,0.02918000,0.08810000,0.10720000,0.29200000,0.86100000,0.04061000,0.02973000,2.01800000,0.26240000,124.60000000,0.00312800,0.02439000
1138,21783.54000000,1514.83000000,312.60000000,8.60000000,92.51000000,2.69200000,0.36410000,0.37470000,1.04200000,0.23200000,0.08510000,0.22450000,0.06388000,21.06000000,0.21240000,0.27920000,0.02358000,6.80800000,2.37500000,0.30900000,0.00202700,0.02920000,0.23430000,0.39820000,0.28220000,159.50000000,46.30000000,0.01033000,0.02147000,62.72000000,1.51600000,1.06700000,0.44730000,1.23600000,13.53900000,0.05220000,0.02479000,0.44170000,0.24740000,0.08215000,0.23880000,0.02911000,0.00008930,0.00621000,1.00300000,0.37240000,0.02075000,0.00087900,0.02192000,0.19770000,0.00674000,0.13360000,1.86500000,0.99990000,1.07900000,0.08449200,0.02855000,0.08680000,0.11050000,0.29600000,0.86300000,0.03981000,0.02996000,1.92200000,0.25040000,122.90000000,0.00309600,0.02404000
1139,21773.97000000,1505.24000000,294.30000000,8.40000000,91.05000000,2.62600000,0.35930000,0.37030000,1.03000000,0.22720000,0.08500000,0.21690000,0.06560000,20.64000000,0.20870000,0.27360000,0.02298000,6.66900000,2.29300000,0.29240000,0.00202700,0.02916000,0.22440000,0.38550000,0.28550000,155.90000000,43.60000000,0.00988000,0.01967000,63.14000000,1.48000000,1.04400000,0.42810000,1.18510000,13.12900000,0.05030000,0.02337000,0.46310000,0.24320000,0.08209000,0.20820000,0.02788000,0.00008710,0.00608000,0.96100000,0.36870000,0.01962000,0.00088900,0.02125000,0.19530000,0.00667000,0.12960000,1.84400000,0.99890000,1.03900000,0.08217600,0.02797000,0.08600000,0.10760000,0.29660000,0.85400000,0.03885000,0.02871000,1.89100000,0.23520000,123.80000000,0.00300300,0.02279000
1140,22199.84000000,1555.71000000,296.20000000,8.69000000,95.82000000,2.68600000,0.38670000,0.38190000,1.04800000,0.23290000,0.08600000,0.22230000,0.06675000,21.23000000,0.21730000,0.28220000,0.02384000,6.80800000,2.42900000,0.29610000,0.00211900,0.02961000,0.23290000,0.45300000,0.29950000,158.50000000,43.60000000,0.01015000,0.02081000,68.05000000,1.56500000,1.07700000,0.44320000,1.25790000,13.39900000,0.05170000,0.02420000,0.52430000,0.25330000,0.08360000,0.22830000,0.02878000,0.00008970,0.00627000,1.00000000,0.38220000,0.02052000,0.00092800,0.02230000,0.20160000,0.00680000,0.13460000,1.89400000,0.99960000,1.06100000,0.08610400,0.02969000,0.08760000,0.10950000,0.30510000,0.88400000,0.03970000,0.02998000,2.04000000,0.26430000,126.70000000,0.00306800,0.02393000
1141,24324.05000000,1674.92000000,317.40000000,9.28000000,102.82000000,2.87500000,0.41900000,0.40110000,1.09900000,0.24800000,0.09020000,0.23680000,0.07085000,22.47000000,0.23530000,0.28590000,0.02567000,7.28100000,2.59200000,0.31530000,0.00224800,0.03148000,0.25410000,0.47340000,0.31460000,165.50000000,46.30000000,0.01099000,0.02349000,73.30000000,1.65600000,1.16100000,0.48460000,1.32830000,14.29700000,0.05670000,0.02717000,0.56980000,0.27220000,0.08928000,0.28360000,0.03243000,0.00009350,0.00661000,1.07700000,0.41100000,0.02179000,0.00099300,0.02326000,0.21500000,0.00718000,0.14300000,2.02600000,0.99980000,1.14800000,0.09255200,0.03189000,0.09150000,0.11770000,0.34110000,0.95100000,0.04237000,0.03109000,2.13300000,0.27450000,134.80000000,0.00321000,0.02548000
1142,23517.72000000,1637.84000000,304.40000000,8.82000000,98.55000000,2.80200000,0.38740000,0.38410000,1.04500000,0.23420000,0.08630000,0.22740000,0.06683000,21.35000000,0.22570000,0.26850000,0.02432000,7.01100000,2.42700000,0.31610000,0.00213100,0.02949000,0.24080000,0.41330000,0.29460000,155.70000000,43.50000000,0.01047000,0.02123000,73.70000000,1.55600000,1.12900000,0.45380000,1.37110000,13.42700000,0.05490000,0.02513000,0.52760000,0.25750000,0.08489000,0.25760000,0.02991000,0.00009450,0.00671000,1.05000000,0.38930000,0.02218000,0.00103500,0.02289000,0.21860000,0.00711000,0.13370000,1.92000000,0.99980000,1.09300000,0.08787500,0.02985000,0.08390000,0.11380000,0.31970000,0.88700000,0.04068000,0.02855000,1.97800000,0.25610000,128.00000000,0.00321800,0.02509000
1143,24569.97000000,1693.87000000,313.00000000,9.57000000,100.12000000,3.06800000,0.40330000,0.39500000,1.19200000,0.24550000,0.09080000,0.24280000,0.07031000,22.42000000,0.24370000,0.28400000,0.02761000,7.65000000,2.62800000,0.33290000,0.00223500,0.03191000,0.26200000,0.44280000,0.30640000,159.60000000,45.30000000,0.01103000,0.02200000,73.19000000,1.66500000,1.21000000,0.48590000,1.52390000,14.17000000,0.06020000,0.02638000,0.55510000,0.27120000,0.08771000,0.24980000,0.03247000,0.00010000,0.00705000,1.16600000,0.41630000,0.02357000,0.00109500,0.02469000,0.22640000,0.00724000,0.14000000,2.05300000,0.99980000,1.15300000,0.09211400,0.03157000,0.08530000,0.12430000,0.33240000,0.91600000,0.04435000,0.02944000,2.07300000,0.26520000,133.40000000,0.00336900,0.02642000
1144,24631.95000000,1691.62000000,316.50000000,9.73000000,99.71000000,3.06700000,0.40600000,0.39430000,1.23600000,0.24830000,0.09180000,0.24520000,0.07014000,22.62000000,0.25070000,0.29110000,0.02714000,7.98900000,2.62100000,0.34570000,0.00220900,0.03265000,0.25930000,0.43210000,0.30780000,161.60000000,46.10000000,0.01113000,0.02148000,71.99000000,1.67300000,1.19600000,0.48920000,1.48470000,14.28900000,0.05870000,0.02602000,0.54170000,0.27290000,0.08882000,0.24280000,0.03281000,0.00009810,0.00817000,1.21600000,0.42180000,0.02452000,0.00110500,0.02431000,0.22200000,0.00727000,0.14030000,2.10300000,0.99980000,1.17400000,0.09418700,0.03140000,0.08640000,0.12280000,0.38230000,0.91900000,0.04367000,0.03108000,2.06800000,0.26470000,136.20000000,0.00340000,0.02672000
1145,24271.76000000,1679.75000000,311.50000000,10.42000000,97.43000000,3.21200000,0.39950000,0.38630000,1.22900000,0.25190000,0.09050000,0.25270000,0.07038000,22.50000000,0.25390000,0.29650000,0.02871000,8.01400000,3.09400000,0.34020000,0.00230400,0.03234000,0.25540000,0.41420000,0.30810000,162.30000000,47.90000000,0.01131000,0.02245000,70.54000000,1.75300000,1.19500000,0.48370000,1.47850000,14.12600000,0.05910000,0.02670000,0.52090000,0.27770000,0.08697000,0.22890000,0.03231000,0.00010390,0.00805000,1.62400000,0.42930000,0.02444000,0.00130700,0.02453000,0.23010000,0.00724000,0.14140000,2.07800000,0.99980000,1.18900000,0.09224500,0.03179000,0.08740000,0.12070000,0.65600000,0.92900000,0.04426000,0.03062000,2.00800000,0.29020000,136.00000000,0.00354700,0.02757000
1146,24842.20000000,1703.27000000,315.40000000,14.67000000,95.90000000,3.72100000,0.40380000,0.39840000,1.27300000,0.26830000,0.09450000,0.29260000,0.07197000,23.18000000,0.26500000,0.32770000,0.03186000,8.01700000,2.99100000,0.36940000,0.00234500,0.03429000,0.27610000,0.41750000,0.31910000,161.70000000,50.30000000,0.01435000,0.02337000,72.35000000,1.94700000,1.28700000,0.52130000,1.47530000,14.42300000,0.06160000,0.02739000,0.51430000,0.28500000,0.08829000,0.24210000,0.03478000,0.00011170,0.00808000,1.56200000,0.47460000,0.02646000,0.00131600,0.02713000,0.26930000,0.00737000,0.14570000,2.25400000,0.99990000,1.25800000,0.09851900,0.03335000,0.08680000,0.13610000,0.61500000,0.99300000,0.04830000,0.03309000,2.08800000,0.30490000,145.10000000,0.00379000,0.03099000
1147,24452.16000000,1659.76000000,311.50000000,13.40000000,93.80000000,3.64200000,0.39250000,0.39190000,1.22100000,0.25690000,0.09490000,0.27370000,0.06948000,22.85000000,0.25360000,0.31900000,0.03014000,7.64000000,2.79500000,0.34890000,0.00224900,0.03510000,0.26710000,0.43470000,0.30830000,159.60000000,49.40000000,0.01255000,0.02376000,70.77000000,1.84400000,1.24300000,0.50220000,1.38670000,13.86600000,0.05900000,0.02557000,0.52080000,0.27880000,0.08546000,0.21530000,0.04643000,0.00010850,0.00811000,1.41800000,0.51800000,0.02679000,0.00127600,0.02833000,0.29960000,0.00728000,0.14140000,2.19800000,0.99980000,1.22100000,0.11553800,0.03337000,0.08250000,0.14020000,0.65090000,0.96500000,0.04651000,0.03296000,2.12200000,0.29240000,145.30000000,0.00365600,0.02930000
1148,24182.21000000,1643.14000000,312.40000000,13.52000000,95.28000000,3.67100000,0.38880000,0.39530000,1.20800000,0.25530000,0.09240000,0.27680000,0.06944000,22.48000000,0.24870000,0.30960000,0.02957000,7.71700000,2.81800000,0.34260000,0.00221600,0.03528000,0.26310000,0.43770000,0.32740000,157.70000000,48.00000000,0.01213000,0.02463000,73.44000000,1.84900000,1.19000000,0.48750000,1.39560000,13.58700000,0.05780000,0.02458000,0.50790000,0.27140000,0.08550000,0.22050000,0.04907000,0.00010600,0.00781000,1.38100000,0.51220000,0.02496000,0.00124200,0.02623000,0.32400000,0.00720000,0.13910000,2.11500000,1.00000000,1.43700000,0.10675100,0.03384000,0.08230000,0.13030000,0.73780000,0.90800000,0.04951000,0.03061000,2.00800000,0.28260000,142.00000000,0.00357800,0.02932000
1149,23940.20000000,1650.53000000,308.30000000,12.79000000,94.59000000,3.46500000,0.38240000,0.38820000,1.18000000,0.25410000,0.09100000,0.26640000,0.06955000,22.12000000,0.24820000,0.31150000,0.02974000,7.93500000,2.77200000,0.33860000,0.00218900,0.03539000,0.27760000,0.43630000,0.31760000,151.90000000,48.00000000,0.01181000,0.02395000,70.96000000,1.78700000,1.19500000,0.54590000,1.35330000,13.73800000,0.06120000,0.02383000,0.49090000,0.26850000,0.08425000,0.21960000,0.04771000,0.00010610,0.00797000,1.36900000,0.49970000,0.02444000,0.00123800,0.02559000,0.31280000,0.00719000,0.13870000,2.16900000,0.99980000,1.34700000,0.10148800,0.03492000,0.08070000,0.13580000,0.81860000,0.91600000,0.04685000,0.02977000,1.97500000,0.27970000,138.80000000,0.00367600,0.02917000
1150,23185.29000000,1607.80000000,302.30000000,11.64000000,91.55000000,3.22500000,0.36580000,0.37830000,1.11800000,0.25280000,0.08920000,0.25390000,0.06787000,21.11000000,0.24910000,0.28790000,0.02775000,7.46600000,2.58200000,0.34010000,0.00206800,0.03351000,0.26810000,0.47380000,0.30030000,150.40000000,45.30000000,0.01127000,0.02132000,70.07000000,1.71700000,1.17800000,0.49920000,1.26500000,13.08000000,0.06080000,0.02220000,0.46220000,0.25660000,0.08092000,0.20020000,0.04308000,0.00010140,0.00738000,1.30400000,0.45850000,0.02365000,0.00118400,0.02379000,0.28840000,0.00707000,0.13510000,2.00400000,1.00000000,1.23700000,0.09582500,0.03206000,0.07710000,0.12260000,0.73100000,0.88300000,0.04298000,0.02814000,1.90200000,0.28110000,132.70000000,0.00348900,0.02718000
1151,23157.07000000,1594.58000000,302.40000000,11.38000000,93.15000000,3.27600000,0.36200000,0.37780000,1.10800000,0.25620000,0.08800000,0.24860000,0.06785000,20.98000000,0.25200000,0.27810000,0.02695000,7.37300000,2.53600000,0.33080000,0.00205400,0.03191000,0.27190000,0.42610000,0.29210000,149.00000000,44.50000000,0.01127000,0.02084000,69.43000000,1.69800000,1.20900000,0.47130000,1.24700000,12.84200000,0.06200000,0.02133000,0.45710000,0.25050000,0.08075000,0.20850000,0.04076000,0.00010050,0.00728000,1.32200000,0.43710000,0.02272000,0.00119000,0.02301000,0.27410000,0.00702000,0.13400000,1.99900000,0.99980000,1.19600000,0.09190100,0.03093000,0.07500000,0.12060000,0.76290000,0.86000000,0.04196000,0.02789000,1.90200000,0.26250000,133.20000000,0.00345000,0.02728000
1152,23554.85000000,1641.36000000,308.70000000,12.45000000,95.27000000,3.40400000,0.36910000,0.37790000,1.12600000,0.25210000,0.08900000,0.25520000,0.06951000,21.41000000,0.25320000,0.28400000,0.02823000,7.49700000,2.59700000,0.33670000,0.00208300,0.03282000,0.26920000,0.43370000,0.31190000,151.30000000,45.20000000,0.01154000,0.02109000,74.07000000,1.71400000,1.22900000,0.49070000,1.28170000,12.96100000,0.06280000,0.02214000,0.47430000,0.25530000,0.08216000,0.21470000,0.04304000,0.00010120,0.00750000,1.31800000,0.43610000,0.02323000,0.00120500,0.02408000,0.28260000,0.00708000,0.13630000,2.01500000,0.99990000,1.21500000,0.09592800,0.03191000,0.07480000,0.12470000,0.78060000,0.87800000,0.04300000,0.02862000,1.93800000,0.27140000,136.30000000,0.00354200,0.02889000
1153,23492.09000000,1633.45000000,304.60000000,13.22000000,94.07000000,3.48200000,0.36470000,0.37850000,1.12600000,0.24750000,0.08830000,0.26100000,0.06943000,21.31000000,0.26140000,0.28520000,0.02811000,7.27400000,2.56800000,0.33660000,0.00209100,0.03242000,0.26150000,0.43440000,0.30460000,149.80000000,44.20000000,0.01159000,0.02087000,74.33000000,1.79100000,1.18100000,0.48300000,1.23450000,12.78600000,0.06060000,0.02201000,0.45700000,0.25480000,0.08136000,0.21370000,0.04233000,0.00010080,0.00732000,1.29300000,0.43850000,0.02459000,0.00119700,0.02682000,0.30070000,0.00706000,0.13420000,2.00700000,1.00000000,1.18600000,0.09898300,0.03119000,0.07220000,0.12320000,0.91000000,0.86100000,0.04255000,0.02804000,1.93600000,0.26230000,135.20000000,0.00348200,0.02954000
1154,23141.57000000,1605.23000000,301.40000000,11.98000000,93.80000000,3.20800000,0.35170000,0.37620000,1.14600000,0.23970000,0.08710000,0.24660000,0.06905000,20.76000000,0.24650000,0.26320000,0.02695000,7.19500000,2.46800000,0.32500000,0.00201500,0.03118000,0.25450000,0.43980000,0.28890000,150.30000000,43.00000000,0.01115000,0.02026000,71.59000000,1.67300000,1.12700000,0.46220000,1.19640000,12.27900000,0.05960000,0.02135000,0.42850000,0.24440000,0.08085000,0.21960000,0.03904000,0.00009890,0.00702000,1.26800000,0.40920000,0.02272000,0.00113900,0.02460000,0.29370000,0.00699000,0.13100000,1.95800000,0.99980000,1.13700000,0.11001900,0.02950000,0.06910000,0.11410000,0.88670000,0.85300000,0.04108000,0.02711000,1.87100000,0.26410000,132.00000000,0.00337200,0.02723000
1155,23628.97000000,1665.22000000,302.70000000,12.76000000,97.78000000,3.38300000,0.36010000,0.38350000,1.20800000,0.25110000,0.08800000,0.26080000,0.06984000,21.29000000,0.26510000,0.27210000,0.02809000,7.53600000,2.57500000,0.33360000,0.00210000,0.03211000,0.30270000,0.48380000,0.29950000,152.70000000,44.40000000,0.01180000,0.02131000,74.13000000,1.72800000,1.19400000,0.47910000,1.24890000,12.77800000,0.06060000,0.02211000,0.46870000,0.25070000,0.08193000,0.23640000,0.03961000,0.00010050,0.00734000,1.29200000,0.42980000,0.03348000,0.00118100,0.02537000,0.30090000,0.00715000,0.13650000,2.06900000,0.99990000,1.20300000,0.12826000,0.03108000,0.07070000,0.12050000,0.98500000,0.89500000,0.04263000,0.02803000,2.00200000,0.27550000,134.30000000,0.00353500,0.02897000
1156,23465.32000000,1647.86000000,299.80000000,12.34000000,95.39000000,3.25200000,0.35040000,0.37720000,1.24200000,0.24040000,0.08750000,0.24640000,0.06972000,21.10000000,0.25200000,0.27890000,0.02727000,7.27500000,2.56400000,0.31830000,0.00203600,0.03078000,0.27580000,0.46830000,0.29270000,151.10000000,43.60000000,0.01214000,0.02086000,72.50000000,1.67900000,1.16900000,0.46470000,1.22740000,12.46600000,0.05810000,0.02157000,0.44570000,0.24200000,0.08056000,0.21320000,0.03776000,0.00009870,0.00718000,1.30700000,0.41310000,0.02910000,0.00115900,0.02480000,0.28380000,0.00711000,0.13420000,1.99200000,0.99990000,1.17900000,0.12418200,0.02966000,0.06890000,0.11570000,0.92620000,0.86700000,0.04050000,0.02733000,1.90600000,0.26350000,131.80000000,0.00442800,0.02740000
1157,22354.34000000,1569.45000000,290.40000000,11.67000000,90.56000000,3.05700000,0.34310000,0.37740000,1.32300000,0.22260000,0.08570000,0.22870000,0.06715000,20.36000000,0.22980000,0.25350000,0.02542000,6.95800000,2.38800000,0.29680000,0.00190200,0.02850000,0.25170000,0.44000000,0.26880000,145.00000000,39.60000000,0.01110000,0.01901000,69.37000000,1.56600000,1.05600000,0.43570000,1.16900000,12.01600000,0.05390000,0.02006000,0.42640000,0.23310000,0.07684000,0.19500000,0.03549000,0.00009520,0.00659000,1.21100000,0.38670000,0.02732000,0.00114200,0.02630000,0.30770000,0.00682000,0.12690000,1.82200000,1.00000000,1.14500000,0.12342700,0.02727000,0.06400000,0.10870000,0.84770000,0.79800000,0.03860000,0.02580000,1.82000000,0.24990000,126.40000000,0.00533300,0.02493000
1158,22346.57000000,1566.73000000,289.60000000,11.98000000,89.34000000,2.98100000,0.33660000,0.37350000,1.22500000,0.21640000,0.08370000,0.22270000,0.06670000,19.95000000,0.21980000,0.24970000,0.02444000,6.85700000,2.26700000,0.29570000,0.00183500,0.02740000,0.24030000,0.42980000,0.25940000,146.70000000,38.60000000,0.01055000,0.01788000,67.38000000,1.52000000,1.02100000,0.42370000,1.12770000,11.84300000,0.05280000,0.01925000,0.40150000,0.22450000,0.07462000,0.18220000,0.03362000,0.00009430,0.00687000,1.16100000,0.37040000,0.03216000,0.00105500,0.02426000,0.27350000,0.00678000,0.12250000,1.73000000,1.00000000,1.11300000,0.11615900,0.02639000,0.06440000,0.10500000,0.72740000,0.79100000,0.03729000,0.02495000,1.71500000,0.25190000,124.40000000,0.00433700,0.02407000
1159,22430.24000000,1564.58000000,288.70000000,12.06000000,89.93000000,2.95200000,0.33700000,0.36680000,1.22500000,0.21560000,0.08270000,0.22160000,0.06725000,19.75000000,0.22340000,0.24860000,0.02433000,6.94500000,2.26700000,0.29240000,0.00182700,0.02756000,0.23780000,0.43170000,0.25610000,149.60000000,38.10000000,0.01038000,0.01784000,65.32000000,1.49300000,0.99400000,0.41650000,1.13600000,12.01900000,0.05240000,0.01939000,0.39970000,0.22570000,0.07474000,0.17910000,0.03467000,0.00009410,0.00679000,1.14400000,0.37010000,0.02926000,0.00109600,0.02481000,0.26820000,0.00677000,0.12220000,1.72800000,1.00000000,1.11400000,0.11498000,0.02604000,0.06390000,0.10590000,0.74760000,0.79000000,0.03764000,0.02488000,1.73000000,0.24530000,124.00000000,0.00412500,0.02471000
1160,22410.00000000,1565.84000000,287.80000000,11.79000000,87.36000000,3.03700000,0.33050000,0.36950000,1.21200000,0.21290000,0.08350000,0.22540000,0.06739000,19.65000000,0.22500000,0.24860000,0.02461000,6.85400000,2.33100000,0.29600000,0.00181500,0.02742000,0.23990000,0.41980000,0.25970000,154.00000000,38.50000000,0.01043000,0.01793000,62.48000000,1.50300000,1.01600000,0.42550000,1.13090000,11.97800000,0.05140000,0.01961000,0.41680000,0.22510000,0.07479000,0.18330000,0.03404000,0.00009310,0.00674000,1.18200000,0.37130000,0.03227000,0.00107500,0.02463000,0.26340000,0.00672000,0.12330000,1.73200000,1.00010000,1.13600000,0.12405300,0.02601000,0.06390000,0.10740000,0.74730000,0.81400000,0.03799000,0.02498000,1.72400000,0.24090000,124.20000000,0.00415100,0.02388000
